content,style,IP,total,S,C,E,H
55174,flipped_image_097,0.9973868131637573,0.9386367201805115,0.997705201569127,0.9655560632707871,-0.23049138694354926,[0.9082593]
55174,flipped_image_018,0.2000298649072647,0.38022488355636597,0.20761694561059188,0.9383592238864421,0.7127342573723421,[0.95351917]
55174,image_015,0.18811848759651184,0.3723618686199188,0.19587328979035465,0.9413210724608188,-0.2891428976205528,[0.93733627]
55174,image_042,0.18759694695472717,0.34476712346076965,0.19530864612526622,0.875447063199709,0.26929650272978817,[0.33491188]
55174,flipped_image_068,0.18669655919075012,0.3737442195415497,0.19441432225194274,0.970156895066179,-0.7426734885966393,[0.7259054]
55230,image_114,0.18850408494472504,0.37353286147117615,0.19728723184171432,0.9728541098881681,0.0,[0.58376753]
55230,flipped_image_147,0.18612533807754517,0.36017218232154846,0.19501419832116335,0.9193595240109168,0.784895985463974,[0.61047757]
55230,55884,0.18506544828414917,0.3737014830112457,0.19383647780351174,0.9634133371041876,0.9650130756366991,[0.8215436]
55230,55945,0.18248513340950012,0.3702012598514557,0.19135370050151973,0.9570245672405252,0.6051092493216199,[0.8069012]
55230,image_080,0.1824389398097992,0.34014731645584106,0.19128276031229952,0.8731977226241926,0.0,[0.27069587]
56008,image_003,0.9971158504486084,0.9292264580726624,0.9974425060558416,0.9385286132843855,-0.9967620542240575,[0.75775754]
56008,image_060,0.18434737622737885,0.36318424344062805,0.19215355879681625,0.9505244421648276,-0.8428445249788117,[0.50280756]
56008,image_024,0.1829376518726349,0.36758652329444885,0.19069467082739885,0.9738431611018804,0.0,[0.5058164]
56008,flipped_image_045,0.179575115442276,0.33822065591812134,0.1874442186391677,0.8766953535847309,0.0,[0.26848894]
56008,55039,0.17900550365447998,0.34948617219924927,0.18682033344736274,0.8867948553511357,-0.934783216706058,[0.7374557]
56265,56745,0.18967899680137634,0.3776179850101471,0.19764269385595756,0.9563482556572698,0.9284952129522528,[0.9654002]
56265,56774,0.18913912773132324,0.37885430455207825,0.19709307100729528,0.9794069135584964,0.9803481867538753,[0.7812784]
56265,image_051,0.18287444114685059,0.35599279403686523,0.19085627607772504,0.8982508737183567,-0.9566566041887026,[0.789785]
56265,image_047,0.18058492243289948,0.3483104109764099,0.1884701986497358,0.8929427094126675,0.0,[0.550223]
56265,image_033,0.18041697144508362,0.3527902066707611,0.18832052384146977,0.9003176687674364,0.0,[0.6946387]
56753,55059,0.9991201162338257,0.94071364402771,0.9994223265380652,0.9983968811926438,0.6346332747271145,[0.5743363]
56753,flipped_image_104,0.18917891383171082,0.3751707375049591,0.19726588086395405,0.9710612125841216,-0.6114368448085867,[0.68702674]
56753,image_030,0.18800170719623566,0.36907505989074707,0.19582322359415535,0.9729175254727915,-0.49600298854509706,[0.4113888]
56753,56307,0.1876709759235382,0.3663666844367981,0.195738245139744,0.9133190760590758,-0.9540893061459743,[0.9643252]
56753,flipped_image_098,0.18720696866512299,0.3478815257549286,0.19524239689652875,0.879595798393578,-0.9192452942547177,[0.44524044]
