img,sigma,H,AU1,AU2,AU3,AU4,Pose1,Pose2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
flipped_image_098.png,0.5943297,425.3351745605469,0.0,0.0,0.0,0.0,0.004126364574133495,-0.4370774466201192,142.05876,116.29831,97.086334,109.81749,117.97831,107.01182,23.85633,123.88007,125.24078,70.718254,115.087105,133.71376
image_068.png,0.5501132,261.70343017578125,0.11079168319702148,0.09322133660316467,0.011625729501247406,0.4993651807308197,0.016551606974482214,-0.298722558860523,53.393887,153.71852,85.028885,126.64297,129.43578,81.80734,92.02112,117.16954,119.73353,20.53913,124.40197,129.17787
image_049.png,0.43044585,337.1878662109375,0.0,0.0,0.0,0.0,0.2750830392093151,-1.2244101684069757,80.48412,134.09477,94.590195,126.0012,127.452354,98.376526,173.14708,123.47853,109.18821,33.68151,125.67936,123.3008
image_115.png,0.53083223,399.9100341796875,0.0,0.0,0.0,0.0,0.0,0.0,67.6575,156.75926,73.55308,163.42519,114.4955,98.09829,15.885287,133.1251,131.02513,91.19749,140.91618,164.6046
image_121.png,0.60552883,460.1603088378906,0.0,0.0,0.0,0.0,0.0,0.0,67.75489,160.0425,65.8994,129.45604,118.63084,97.46072,16.863178,129.19029,124.45075,83.88927,140.40146,165.4108
image_020.png,0.34025177,150.311279296875,0.0,0.0,0.0,0.0,0.6789644995794373,-0.3501981477095713,83.601585,156.51749,65.30849,128.76585,137.50403,71.27427,26.087416,127.3386,124.43625,175.50423,120.63225,133.01964
image_110.png,0.4359395,229.596923828125,0.0,0.0,0.0,0.0,-1.287332314241182,0.25758871908438563,148.81744,133.1208,106.04454,89.6198,130.76526,109.550575,198.01717,132.40118,116.92674,12.778396,131.11467,117.71785
image_113.png,0.496335,355.53387451171875,0.0,0.0,0.0,0.0,0.0,0.0,136.63484,118.18387,111.29584,59.113693,123.232285,116.5846,180.74692,116.70461,113.30125,13.454507,126.491646,124.68544
flipped_image_101.png,0.541349,201.3247528076172,0.0,0.0,0.0,0.0,0.0,0.0,73.31016,164.38475,60.04048,137.78163,119.76744,88.78965,95.33354,116.71966,112.55184,36.714405,118.31718,135.81982
image_017.png,0.355933,150.1134033203125,0.0,0.0,0.0,0.0,-0.6773006904762906,-0.8306470684313025,111.08712,141.1028,71.90622,50.49654,125.65582,115.43832,171.62325,117.50466,123.31182,157.79745,123.62507,144.27867
flipped_image_092.png,0.41893387,155.0525665283203,0.0,0.0,0.0,0.0,0.5577178755687394,0.8845943679984857,70.36146,146.87975,87.11439,154.31851,116.31716,108.66069,25.75078,123.29264,126.7352,112.41531,90.73204,165.97273
image_007.png,0.5315401,303.04681396484375,0.13799399137496948,0.04522405192255974,0.02855277806520462,0.5050114989280701,0.0,0.0,80.66039,159.44641,62.955566,32.37541,123.7135,137.69196,96.02822,121.45117,165.77995,149.44281,111.47044,159.8655
image_106.png,0.4895491,375.07666015625,0.0,0.0,0.0,0.0,0.2605868520236132,-0.781771548902711,79.02977,137.6752,85.4981,137.10492,116.10728,94.53699,170.48663,109.858864,105.122444,42.199036,121.36794,125.38523
image_062.png,0.56114197,340.92779541015625,0.0,0.0,0.0,0.0,-0.12240457109896327,-0.5279547428466848,80.55408,129.05011,95.20807,137.94933,117.18876,107.02177,35.00254,122.76297,120.97878,81.81533,109.8229,127.05037
flipped_image_028.png,0.43538684,324.6986083984375,0.12252270430326462,0.04248582571744919,0.002199631417170167,0.42874497175216675,0.0,0.0,113.887794,138.34892,105.17112,183.13583,122.46368,117.519485,37.44921,126.195694,135.6695,134.18877,117.85756,156.20358
image_081.png,0.47543585,429.7254638671875,0.0,0.0,0.0,0.0,0.0,0.0,91.76312,150.42422,76.55917,148.26764,119.87318,111.74341,32.410843,129.28642,127.06922,116.032074,118.90447,155.76949
flipped_image_110.png,0.43577453,229.42294311523438,0.0,0.0,0.0,0.0,0.0,0.0,149.32158,133.10973,106.146614,90.603836,130.85614,109.33151,198.13179,132.39497,116.93977,12.861972,131.11163,117.715454
image_090.png,0.46137637,150.74305725097656,0.0,0.0,0.0,0.0,-0.47959729191974637,0.42744035404296055,118.821556,129.14114,83.3464,145.77701,110.42526,110.97942,31.905985,121.29397,123.45588,91.569885,105.7443,145.71663
flipped_image_138.png,0.5068303,192.25379943847656,0.0,0.0,0.0,0.0,0.0,0.0,146.84921,114.194016,91.9358,39.495686,119.457466,139.91664,86.839615,111.264656,157.50513,131.33722,104.74546,159.51314
flipped_image_109.png,0.5668083,334.0113830566406,0.0,0.0,0.0,0.0,-0.620181641913038,-0.625468667865535,126.388115,143.13687,75.69425,29.534857,123.61294,123.46677,75.862854,139.44717,139.32242,121.26335,84.28287,161.60797
flipped_image_017.png,0.35504705,150.1309814453125,0.0,0.0,0.0,0.0,0.6726216808896028,-0.922831399240239,111.091255,141.10677,71.899254,50.513462,125.65449,115.43394,171.64227,117.49437,123.28374,157.81088,123.62048,144.25775
image_047.png,0.6258229,507.2828063964844,0.0,0.0,0.0,0.0,0.0,0.0,49.025887,165.35033,67.44169,26.672848,123.205315,125.46568,132.72894,105.63663,117.864525,90.301506,104.162926,135.35008
flipped_image_029.png,0.45584297,231.95965576171875,0.1302066445350647,0.029490208253264427,0.016019629314541817,0.4639070928096771,0.6229563406802993,-0.5821024650404937,170.34062,127.29445,117.48876,28.62767,124.65037,131.25061,80.97659,133.62465,148.9675,139.16162,122.11779,160.05064
flipped_image_099.png,0.5785409,244.1871337890625,0.0,0.0,0.0,0.0,0.0,0.0,84.43064,155.67136,65.62953,159.32323,113.24608,94.72056,20.179714,126.4928,125.96455,103.192795,119.76388,155.09955
image_055.png,0.6018674,456.1724853515625,0.0,0.0,0.0,0.0,0.9999543541328106,-0.4362829294491386,53.580624,131.85243,98.78509,102.42892,125.83098,94.771324,72.73105,124.23597,115.65616,40.767265,118.81243,128.00633
image_048.png,0.6123404,448.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,60.833447,170.41452,59.2721,125.98313,118.814384,107.81262,22.65287,126.55413,121.636024,76.70151,107.19632,138.19765
image_032.png,0.47947973,479.7785949707031,0.119452103972435,0.07191091775894165,0.9895825982093811,0.5776984691619873,-1.0948695308045298,0.04814956145878947,27.28751,125.3106,135.42998,152.67339,120.53698,139.15208,86.37749,123.88471,146.0111,113.560905,123.02327,145.13287
image_124.png,0.5689135,295.33453369140625,0.0,0.0,0.0,0.0,0.005216595856297729,-0.5832923098354146,69.2449,157.91293,67.93419,118.69093,123.54161,89.022285,32.11454,124.293884,128.16644,96.02099,98.68467,152.36903
flipped_image_145.png,0.501582,221.8948211669922,0.0,0.0,0.0,0.0,0.44190130355375584,-0.783631572402404,95.59598,140.15942,79.41196,144.93742,124.451546,81.77429,23.104866,125.770706,127.48231,174.62282,118.67011,140.8851
image_105.png,0.57987183,324.70526123046875,0.0,0.0,0.0,0.0,0.43756319043783065,-0.4899389711609631,144.23074,125.12777,87.239716,19.274027,124.49751,126.89804,73.51529,118.822334,133.08908,130.15843,84.40315,160.21817
image_142.png,0.4753065,209.60299682617188,0.0,0.0,0.0,0.0,-1.1104827206197556,-0.48819719924558197,92.524086,143.79085,74.58041,136.97089,125.453735,82.755394,39.34271,122.865456,119.99927,170.16824,124.828606,145.1142
flipped_image_131.png,0.56685466,342.8602600097656,0.10421591997146606,0.06232606619596481,0.9905890822410583,0.483735591173172,0.5152146537335114,0.19486964892732644,77.296234,150.24979,72.40943,136.97997,110.64833,106.320015,37.150803,120.060326,137.54688,103.03171,106.71536,153.39247
image_098.png,0.5945136,425.5370178222656,0.0,0.0,0.0,0.0,-0.2909919475430258,-0.6908631780014796,141.93877,116.320625,97.07972,109.69399,117.93476,107.170334,23.769135,123.89886,125.22966,70.45279,115.13284,133.68736
flipped_image_133.png,0.6149613,166.9330291748047,0.0,0.0,0.0,0.0,0.8605159680583087,-0.4857845563790173,68.58184,152.03839,73.08861,104.451935,127.32954,88.507805,28.696602,122.66998,130.70273,75.75372,118.48179,152.46951
flipped_image_093.png,0.45717296,293.29522705078125,0.0,0.0,0.0,0.0,0.1185762474649308,0.15506821275599575,88.37989,151.01999,70.5355,18.326773,127.210495,129.40321,133.5052,109.81995,123.15853,98.935165,110.92531,154.70944
flipped_image_071.png,0.61586034,335.01605224609375,0.09097632765769958,0.09521321207284927,0.9843254685401917,0.4435678720474243,0.0,0.0,81.52433,146.66121,74.25698,163.40712,107.951096,102.40169,33.70817,121.86194,133.90111,97.06804,104.78276,161.12761
image_027.png,0.3666728,160.0372772216797,0.13513332605361938,0.07700303941965103,0.9870936274528503,0.5937080383300781,0.0,0.0,116.53543,134.89899,104.861275,184.86522,121.28589,116.704094,35.79227,124.62172,130.39526,133.14108,115.51786,150.74452
image_135.png,0.5113428,235.79257202148438,0.09752131253480911,0.09561730921268463,0.018059857189655304,0.5175037384033203,0.0,0.0,156.6047,112.65583,91.36491,25.226904,125.20638,136.01578,83.41395,118.685356,162.1947,147.11157,103.892044,161.00087
image_139.png,0.5545024,419.69256591796875,0.09093283861875534,0.09740497916936874,0.9584660530090332,0.5906262397766113,0.0,0.0,142.52057,114.504845,92.89581,39.436207,118.957054,140.61742,76.39847,114.61295,156.30278,122.33207,106.56902,166.75423
image_067.png,0.6316334,314.4953918457031,0.0,0.0,0.0,0.0,0.0,0.0,49.116062,171.15158,61.78486,130.16164,120.83783,90.14048,17.18119,126.26446,128.91113,85.252014,117.531364,159.54724
image_075.png,0.44478935,379.1636962890625,0.0,0.0,0.0,0.0,0.0,0.0,78.87443,146.54001,76.912155,143.42216,116.346954,115.887794,34.57826,121.54977,128.21446,89.425964,108.36839,134.8012
image_070.png,0.60600317,385.8936767578125,0.0,0.0,0.0,0.0,-0.21597478588036065,-0.3301919266984207,50.491825,171.3886,61.40466,127.78307,124.482574,90.26408,19.85233,127.054184,126.73371,84.27472,113.605965,155.96791
flipped_image_007.png,0.531426,303.37060546875,0.14417403936386108,0.020764188840985298,0.03286120295524597,0.5047857165336609,0.0,0.0,80.66039,159.44641,62.955566,32.373177,123.71286,137.69022,96.02519,121.452095,165.77946,149.44281,111.47044,159.8655
image_008.png,0.37484157,362.94940185546875,0.08874217420816422,0.06237629055976868,0.964300811290741,0.5725651383399963,0.0,0.0,80.47071,149.25404,75.45939,44.89536,124.64825,128.96884,155.24612,121.05505,136.68027,115.46968,125.433464,158.83328
flipped_image_073.png,0.47516984,303.55426025390625,0.0,0.0,0.0,0.0,0.3518874973066888,-0.44881129286089233,120.517395,141.87492,78.774826,18.629627,127.07403,128.28563,184.74197,117.32133,122.91374,83.24501,130.36986,165.65266
flipped_image_065.png,0.5008393,286.46124267578125,0.0,0.0,0.0,0.0,0.0,0.0,81.35461,147.05441,75.39251,120.45518,118.79844,106.54373,33.46222,126.77071,130.58183,77.04581,134.1515,159.66228
flipped_image_127.png,0.61841035,222.9677276611328,0.09921518713235855,0.03831474483013153,0.00275055761449039,0.4812162220478058,0.48011296337588977,-0.03027357460946936,70.74372,152.60736,71.670006,102.3975,127.593864,88.63566,73.44887,120.78917,130.10878,34.87333,116.1283,136.94339
flipped_image_080.png,0.38677785,482.626708984375,0.0,0.0,0.0,0.0,0.0923982761761267,-0.6978976199420444,91.90307,121.36503,115.47023,123.14511,117.881485,115.653404,163.54745,116.49464,117.45838,41.19981,123.19721,126.34562
image_019.png,0.38318205,433.1181335449219,0.0,0.0,0.0,0.0,-0.35166364834159863,-0.5789818779131312,86.50686,149.11324,71.80793,40.249084,131.47028,107.9661,158.09885,118.81499,117.216034,128.52762,120.80313,144.88303
image_114.png,0.42562106,294.8763732910156,0.0,0.0,0.0,0.0,0.0,0.0,83.5361,161.9073,62.940125,138.55759,126.06103,100.025734,16.15041,128.35292,125.545166,218.10579,126.98163,129.45271
flipped_image_137.png,0.49814892,394.2809143066406,0.0,0.0,0.0,0.0,0.0,0.0,146.49567,113.81001,92.73707,37.383564,119.87748,137.79863,84.80675,112.82343,152.96446,136.74684,107.16193,156.03372
flipped_image_083.png,0.29896215,364.60687255859375,0.0,0.0,0.0,0.0,1.4162136053513796,-0.21111797972008906,189.04533,121.130325,118.92802,157.41635,120.78742,119.1226,99.23404,121.92188,121.74879,27.936121,125.287636,125.16617
flipped_image_075.png,0.44521126,379.2990417480469,0.0,0.0,0.0,0.0,0.0,0.0,78.87443,146.54001,76.912155,143.41914,116.34705,115.887215,34.57826,121.54977,128.21446,89.42308,108.36711,134.80472
flipped_image_130.png,0.49696684,394.5899658203125,0.0,0.0,0.0,0.0,0.0,0.0,79.81126,147.83826,74.98766,137.60255,114.76253,109.978966,89.58345,118.87223,128.7404,41.551094,120.56586,135.98485
image_102.png,0.40998593,204.25840759277344,0.0,0.0,0.0,0.0,0.0,0.0,103.42627,157.41286,150.42809,9.778857,128.18617,126.01922,210.68713,123.532455,132.06636,159.49582,113.65006,124.60642
flipped_image_012.png,0.49251232,320.0669250488281,0.0,0.0,0.0,0.0,-0.33871469635893986,-0.09981543559296199,76.515816,157.57625,65.68393,106.176155,149.2201,64.92856,19.41584,125.61904,122.57453,109.15457,126.740875,158.13019
flipped_image_024.png,0.41054612,385.32208251953125,0.0,0.0,0.0,0.0,0.18729364896195566,-0.3112668047210563,86.14235,148.94038,71.4397,124.26859,134.16907,77.79984,48.52265,121.226524,124.92481,157.37775,122.43641,142.61253
flipped_image_057.png,0.50614834,196.429443359375,0.0,0.0,0.0,0.0,0.7012393282030828,-0.6263039986630972,77.48452,158.02362,65.37033,171.73038,116.88305,108.71468,21.21222,125.69619,125.217926,106.42555,106.34779,134.9111
flipped_image_107.png,0.52178824,390.24603271484375,0.0,0.0,0.0,0.0,-0.7664903531864307,-0.33323566080709266,57.29053,146.07692,82.28504,123.16751,118.74181,94.52444,160.43568,111.90948,102.57546,33.479885,122.25447,122.78086
image_084.png,0.5286212,428.4284362792969,0.0,0.0,0.0,0.0,0.0,0.0,94.20622,128.08102,105.68297,157.13168,107.70417,110.43289,31.41907,125.12534,130.23297,106.27283,119.30592,156.02179
image_016.png,0.32338914,102.7765884399414,0.0,0.0,0.0,0.0,-0.4224975000870621,-0.40242426167291934,96.23826,147.27817,69.601,122.2645,127.45551,84.289665,36.842163,124.73307,116.36989,163.4045,119.09544,132.60635
image_094.png,0.5242302,394.49847412109375,0.0,0.0,0.0,0.0,-0.07522542125351736,-0.34474170380816205,87.31597,138.56274,83.38045,23.480196,123.695244,126.91578,123.65881,110.549934,131.43027,76.67857,123.36494,153.68346
flipped_image_128.png,0.611388,333.1623840332031,0.10902364552021027,0.11149442195892334,0.010662783868610859,0.4889436960220337,0.20854360820172055,-0.4842427526480769,72.30772,151.56102,72.22692,104.26365,125.81652,93.011696,75.113335,127.45173,129.64795,35.93615,116.51871,136.07483
image_005.png,0.33396232,242.65785217285156,0.0,0.0,0.0,0.0,0.0,0.0,75.21483,169.4976,58.186253,208.74689,128.9927,134.17209,54.28834,124.14603,129.51192,151.37784,125.10855,160.45572
image_104.png,0.5040492,280.146240234375,0.0,0.0,0.0,0.0,0.8467172059357712,-0.8487532731572164,87.67427,159.57643,60.990288,35.713127,127.51287,124.84625,182.04218,102.800476,102.57594,143.36742,83.94516,161.3179
image_149.png,0.5098504,240.57025146484375,0.0,0.0,0.0,0.0,0.0,0.0,116.005394,130.1738,82.622185,40.60505,119.85686,127.19194,151.97221,122.58903,152.72536,93.32883,129.34889,168.34253
flipped_image_126.png,0.528198,263.0148010253906,0.0,0.0,0.0,0.0,0.0,0.0,76.0643,190.45544,37.107567,31.152662,129.72765,120.08945,175.96368,108.86595,101.38139,125.42797,96.192345,136.3182
flipped_image_003.png,0.5591234,233.88284301757812,0.10004600137472153,0.02792881429195404,0.9822842478752136,0.4700317978858948,0.17147505892184858,-0.08484642172260304,96.69771,154.87285,63.682453,143.01727,120.087524,90.951164,25.37575,124.070435,125.6372,97.20672,116.598274,159.6297
image_091.png,0.46851066,164.55677795410156,0.0,0.0,0.0,0.0,-0.009795896024415586,-0.1801243686038549,85.88652,150.35289,70.51565,141.06242,117.197105,108.96541,24.537601,128.08423,126.01123,102.58613,102.25249,149.84795
flipped_image_040.png,0.61505145,317.10394287109375,0.1214580237865448,0.06371806561946869,0.007563210092484951,0.4957423210144043,-0.8039364664756162,0.36895524864519275,54.66881,180.15576,52.287434,131.86708,124.04914,87.39391,10.814322,126.250725,127.70903,69.1717,133.32352,136.06961
image_041.png,0.55744386,174.61248779296875,0.0,0.0,0.0,0.0,0.4040065794560568,-0.17928524853865097,49.026028,160.5787,72.19496,110.18557,135.47789,80.967766,67.292755,145.1209,130.77684,14.249674,127.244995,126.77184
flipped_image_046.png,0.6999202,473.6887512207031,0.0,0.0,0.0,0.0,0.23765310374071255,-0.4225015399296185,52.309982,169.35616,62.85934,97.40754,148.36194,68.551384,13.282931,129.7322,120.6127,80.64964,98.51323,151.19528
flipped_image_026.png,0.45895723,139.09085083007812,0.0,0.0,0.0,0.0,-0.07289852093922823,-0.6874397606808834,105.374405,143.20229,72.009315,130.30434,128.65492,80.350075,51.903553,123.125626,113.8109,165.69267,119.73603,131.53911
flipped_image_140.png,0.58107126,330.3118896484375,0.1185823306441307,0.041942935436964035,0.007271803915500641,0.49331533908843994,0.0,0.0,142.46892,106.954025,102.91049,21.699091,123.18979,137.05692,69.17513,115.93333,160.07494,124.60026,105.18529,162.13579
image_038.png,0.4929416,424.86871337890625,0.0,0.0,0.0,0.0,-0.6283946555896585,-0.11423849639377119,118.15581,130.4615,81.30742,41.474987,126.592834,127.56525,165.52292,115.7269,123.75381,97.07385,107.660675,144.00807
flipped_image_015.png,0.33450937,134.81637573242188,0.0,0.0,0.0,0.0,0.19629295938574914,-0.8319828451512268,109.289986,135.8088,78.36525,136.6088,124.92374,82.97728,51.589405,123.21971,119.6489,169.96034,119.86214,138.43031
flipped_image_084.png,0.5278352,428.3369140625,0.0,0.0,0.0,0.0,0.0,0.0,94.14725,128.05484,105.80181,157.0711,107.713684,110.346664,31.397093,125.12791,130.23448,106.31462,119.30186,156.06691
flipped_image_116.png,0.5195847,367.70220947265625,0.0,0.0,0.0,0.0,1.8939917295073965,-0.19864206001982132,77.20428,153.55798,70.615,150.43787,116.60366,98.4639,18.057087,131.94095,122.80981,93.540886,128.78297,160.02588
image_136.png,0.5511157,378.2226257324219,0.1137290894985199,0.03921590745449066,0.01513842586427927,0.5271123647689819,0.0,0.0,154.99168,112.191864,92.2634,28.483667,122.10397,136.52397,93.703926,115.00748,162.9098,154.21825,103.413574,154.95186
flipped_image_115.png,0.5312604,399.99273681640625,0.0,0.0,0.0,0.0,1.6006021216170074,-0.2684773940807703,67.649734,156.76045,73.55427,163.42323,114.49626,98.09754,15.892002,133.12787,131.03139,91.21124,140.91333,164.60934
image_071.png,0.615746,335.0421447753906,0.10645924508571625,0.04370155930519104,0.969689667224884,0.5830317139625549,0.0,0.0,81.52433,146.66121,74.25698,163.40712,107.951096,102.40169,33.70162,121.86616,133.89665,97.052536,104.782555,161.12387
flipped_image_035.png,0.4485007,489.19561767578125,0.11560215801000595,0.01565910503268242,0.020737601444125175,0.4886487126350403,0.4087869656711204,-0.17092895058185364,37.217636,123.00987,136.09755,143.84537,119.37092,136.49417,108.96165,121.55186,141.90968,83.96345,122.25412,143.18558
flipped_image_118.png,0.4055343,299.2109069824219,0.0,0.0,0.0,0.0,0.0,0.0,114.589615,137.26358,76.53539,162.11661,113.26376,100.84035,36.699497,125.63598,121.34456,133.57431,124.84896,142.06908
image_103.png,0.58095926,352.7824401855469,0.0,0.0,0.0,0.0,1.0822492359436335,-0.8294013011281047,73.27351,155.68962,70.30777,145.6578,128.73692,79.82726,17.353992,126.84714,121.59139,60.61145,109.49251,150.84549
image_012.png,0.492739,320.3512878417969,0.0,0.0,0.0,0.0,0.2835169892341619,0.15332678474817835,76.57268,157.58908,65.65325,106.22498,149.17691,64.956955,19.419943,125.61936,122.57245,109.15457,126.740875,158.13019
flipped_image_122.png,0.325238,334.4251403808594,0.0,0.0,0.0,0.0,0.0,0.0,26.410751,134.9166,118.429535,83.85167,139.15001,124.824356,195.5839,118.799126,120.44371,150.35544,120.2403,135.97334
image_145.png,0.50113475,221.85740661621094,0.0,0.0,0.0,0.0,-0.8926153110350177,-1.136261890645935,95.59598,140.15942,79.41196,144.93742,124.451546,81.77429,23.104866,125.770706,127.48231,174.62282,118.67011,140.8851
image_001.png,0.24926928,164.29698181152344,0.0,0.0,0.0,0.0,0.0,0.0,169.67584,117.07373,95.67674,129.01393,144.00162,132.98454,56.038227,131.95837,133.24261,190.05013,126.482666,130.50476
